throw_number,timestamp(hour:min:sec),throw_type,player,score,time_left_fight,white_shido_count,blue_shido_count,white_wazari_count_prior,blue_wazari_count_prior,throw_attempts_prior_white,throw_attempts_prior_blue,weight_category,gender,is_golden_score
349,00:17:30,forwards_throw,blue,no_score,00:02:34,0,0,0,0,2,2,u60,m,false
350,00:17:32,forwards_throw,blue,no_score,00:02:32,0,0,0,0,2,3,u60,m,false
351,00:17:49,forwards_throw,white,no_score,00:02:19,0,0,0,0,2,4,u60,m,false
352,00:17:50,backwards_throw,blue,no_score,00:02:18,0,0,0,0,3,4,u60,m,false
353,00:18:07,forwards_throw,blue,no_score,00:02:06,0,0,0,0,3,5,u60,m,false
354,00:18:26,forwards_throw,blue,no_score,00:01:52,0,0,0,0,3,6,u60,m,false
355,00:18:30,forwards_throw,white,no_score,00:01:48,0,0,0,0,3,7,u60,m,false
366,00:18:57,forwards_throw,blue,no_score,00:01:30,0,0,0,0,4,7,u60,m,false
367,00:19:18,forwards_throw,blue,no_score,00:01:18,0,0,0,0,4,8,u60,m,false
368,00:19:36,forwards_throw,blue,no_score,00:01:06,1,0,0,0,4,9,u60,m,false
369,00:20:01,forwards_throw,blue,no_score,00:00:49,1,0,0,0,4,10,u60,m,false
370,00:20:13,forwards_throw,blue,no_score,00:00:42,1,0,0,0,4,11,u60,m,false
371,00:20:17,forwards_throw,blue,wazari,00:00:37,1,0,0,0,4,12,u60,m,false

372,00:22:44,backwards_throw,white,no_score,00:03:53,0,0,0,0,0,0,u66,m,false
373,00:22:51,forwards_throw,blue,no_score,00:03:46,0,0,0,0,1,0,u66,m,false
374,00:23:20,forwards_throw,white,no_score,00:03:23,0,0,0,0,1,1,u66,m,false
375,00:23:55,forwards_throw,blue,no_score,00:03:01,0,0,0,0,2,1,u66,m,false
376,00:24:11,forwards_throw,blue,no_score,00:02:50,0,0,0,0,2,2,u66,m,false
377,00:24:23,forwards_throw,blue,no_score,00:02:44,0,0,0,0,2,3,u66,m,false
378,00:24:27,backwards_throw,white,no_score,00:02:29,0,0,0,0,2,4,u66,m,false
379,00:25:19,forwards_throw,blue,no_score,00:02:12,0,0,0,0,3,4,u66,m,false
380,00:25:43,backwards_throw,blue,no_score,00:01:57,0,0,0,0,3,5,u66,m,false
381,00:26:03,backwards_throw,white,no_score,00:01:45,0,0,0,0,3,6,u66,m,false
382,00:26:05,forwards_throw,blue,no_score,00:01:43,0,0,0,0,4,6,u66,m,false
383,00:26:27,backwards_throw,white,no_score,00:01:31,0,0,0,0,4,7,u66,m,false
384,00:26:53,forwards_throw,white,no_score,00:01:05,0,0,0,0,5,7,u66,m,false
385,00:27:31,forwards_throw,white,no_score,00:00:44,0,0,0,0,6,7,u66,m,false
386,00:27:37,backwards_throw,blue,no_score,00:00:37,0,0,0,0,7,7,u66,m,false
387,00:27:40,forwards_throw,white,no_score,00:00:35,0,0,0,0,7,8,u66,m,false
388,00:28:13,forwards_throw,blue,no_score,00:00:13,0,0,0,0,8,8,u66,m,false
389,00:28:51,backwards_throw,blue,no_score,00:00:08,0,1,0,0,8,9,u66,m,true
390,00:29:56,forwards_throw,blue,no_score,00:00:55,0,1,0,0,8,10,u66,m,true
391,00:30:21,backwards_throw,white,no_score,00:01:08,0,1,0,0,8,11,u66,m,true
392,00:30:57,forwards_throw,white,no_score,00:01:33,1,2,0,0,9,11,u66,m,true
393,00:31:00,forwards_throw,white,no_score,00:01:35,1,2,0,0,10,11,u66,m,true
394,00:31:15,backwards_throw,white,no_score,00:01:43,1,2,0,0,11,11,u66,m,true
395,00:31:18,forwards_throw,white,no_score,00:01:45,1,2,0,0,12,11,u66,m,true
396,00:31:20,forwards_throw,white,no_score,00:01:47,1,2,0,0,13,11,u66,m,true
397,00:31:43,backwards_throw,blue,no_score,00:01:57,1,2,0,0,14,11,u66,m,true
398,00:32:44,forwards_throw,blue,no_score,00:02:45,1,2,0,0,14,12,u66,m,true
399,00:33:13,forwards_throw,blue,no_score,00:02:59,1,2,0,0,14,13,u66,m,true
400,00:33:44,forwards_throw,white,no_score,00:03:13,1,2,0,0,14,14,u66,m,true
401,00:34:00,forwards_throw,white,no_score,00:03:25,1,2,0,0,15,14,u66,m,true
402,00:34:03,forwards_throw,white,no_score,00:03:28,1,2,0,0,16,14,u66,m,true
403,00:34:21,forwards_throw,white,no_score,00:03:37,1,2,0,0,17,14,u66,m,true
404,00:34:47,backwards_throw,white,wazari,00:03:48,1,2,0,0,18,14,u66,m,true

405,00:36:01,backwards_throw,blue,ippon,00:03:44,0,0,0,0,0,0,u66,m,false

406,00:38:35,forwards_throw,blue,no_score,00:03:54,0,0,0,0,0,0,u66,m,false
407,00:38:56,forwards_throw,white,no_score,00:03:40,0,0,0,0,0,1,u66,m,false
408,00:39:37,forwards_throw,white,no_score,00:03:04,0,0,0,0,1,1,u66,m,false
409,00:40:40,forwards_throw,white,no_score,00:02:19,1,1,0,0,2,1,u66,m,false
410,00:40:45,backwards_throw,blue,no_score,00:02:15,1,1,0,0,3,1,u66,m,false
411,00:41:08,forwards_throw,white,no_score,00:01:59,1,1,0,0,3,2,u66,m,false
412,00:41:10,forwards_throw,white,no_score,00:01:58,1,1,0,0,4,2,u66,m,false
413,00:41:49,forwards_throw,blue,no_score,00:01:32,1,1,0,0,5,2,u66,m,false
414,00:42:10,forwards_throw,blue,no_score,00:01:20,1,1,0,0,5,3,u66,m,false
415,00:42:34,backwards_throw,blue,no_score,00:01:12,2,1,0,0,5,4,u66,m,false
416,00:42:38,forwards_throw,white,no_score,00:01:09,2,1,0,0,5,5,u66,m,false
417,00:43:02,forwards_throw,white,no_score,00:00:49,2,1,0,0,6,5,u66,m,false
418,00:43:34,forwards_throw,white,no_score,00:00:38,2,1,0,0,7,5,u66,m,false
419,00:43:50,forwards_throw,white,no_score,00:00:28,2,1,0,0,8,5,u66,m,false
420,00:44:11,forwards_throw,white,no_score,00:00:15,2,1,0,0,9,5,u66,m,false
421,00:44:13,forwards_throw,white,no_score,00:00:13,2,1,0,0,10,5,u66,m,false
422,00:44:36,forwards_throw,blue,no_score,00:00:02,2,1,0,0,11,5,u66,m,false
423,00:44:59,forwards_throw,white,no_score,00:00:11,2,1,0,0,11,6,u66,m,true
